variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
lprior,-4.833081537326536,-4.832935878014144,0.012406152968484532,0.012475403972263988,-4.85364864916866,-4.812894117941129,1.0001109851995773,4020.8658950734643,3277.2753661775873,Boloria euphrosyne,male
lp__,-2363.456609498293,-2363.1785070581655,1.504128116022978,1.418318357949895,-2366.3681667238534,-2361.5752501123907,1.00057899985865,2131.889391497568,3115.92651870961,Boloria euphrosyne,male
b_Intercept,2.667089235355746,2.6423349524279933,4.117963175149087,4.0375787375224315,-4.143557442480758,9.627070216708098,1.0013822922787454,3896.1324609664107,3028.392068847095,Polyommatus icarus,female
b_Year,0.0074103454373497715,0.007399038349355248,0.0013618199460830754,0.0013963002494008076,0.005212458991257891,0.009676266756642753,0.9999726285873033,4282.848540848889,3008.968285425178,Polyommatus icarus,female
b_Temp,0.0025428031268576634,0.002321861037942462,0.031271423749550865,0.03135450110709775,-0.0493364585541181,0.05474448473725771,1.0014855814804213,3306.9750511466905,2675.4281637945755,Polyommatus icarus,female
b_Latitude,-0.06800130487773007,-0.06823363655949177,0.050857537777415536,0.049836784882332334,-0.15127675541158347,0.015025198470886653,1.002324739551988,3457.2848117313547,2448.0820187878567,Polyommatus icarus,female
sigma,0.9558808416956946,0.9557893320584886,0.016316039100079716,0.016420703089231832,0.9291532959647925,0.9832784956997138,1.0001179599901278,3758.2502444270567,2615.64806637416,Polyommatus icarus,female
Intercept,13.5172377526642,13.51725243820318,0.022849706981204743,0.02282013918189074,13.47984266529293,13.55427711085563,1.0015242430164764,3776.1036661643157,2770.9483185749086,Polyommatus icarus,female
lprior,-3.517737049954038,-3.5175824351541096,0.007727086070912812,0.00784290986164036,-3.53068070564232,-3.505229485693547,1.000734031822726,3835.786796011333,2916.409119096824,Polyommatus icarus,female
lp__,-2355.7406867420023,-2355.4313163340294,1.6060862502545459,1.4817753712449382,-2358.791040224724,-2353.7815403649993,1.002075991140491,1823.1183456458639,2523.5465545342995,Polyommatus icarus,female
b_Intercept,-17.8967272741384,-17.811992158015023,4.342499966646482,4.30778989900098,-25.09296131300516,-10.961988430347533,1.0017347486009978,3513.28497740233,2995.6478781373353,Polyommatus bellargus,female
b_Year,0.007984732615362786,0.007982820449178939,0.0013172142420940225,0.001352877221655828,0.005842143927549212,0.010111172820349958,1.0008943209853642,4777.959517330708,3359.214250423027,Polyommatus bellargus,female
b_Temp,-0.058062473411402325,-0.05846449917550432,0.026676969150456354,0.026519546208361038,-0.10129065022782677,-0.01357757079622947,1.0030198168061717,3377.4618494314955,2637.840458392173,Polyommatus bellargus,female
b_Latitude,0.34791421236714914,0.3482439558521646,0.07500538112751513,0.07197214577729316,0.22436176197224444,0.4748379616686295,1.0027655697762055,3141.0996452136606,2714.7689814208547,Polyommatus bellargus,female
sigma,0.8345279525670205,0.8343032090775913,0.01383857401145219,0.013846567544713894,0.8120768505017529,0.8572185958016186,1.0005648542675167,4202.049437157252,2817.8528089210536,Polyommatus bellargus,female
Intercept,14.400597028041332,14.400667440533907,0.02018619218429889,0.020185418986321813,14.36736660384744,14.433361468964321,1.001712655544133,3120.4485886103203,2490.4253601594796,Polyommatus bellargus,female
lprior,-3.2812386642942424,-3.281144811643943,0.004107280774608707,0.004039325673388874,-3.2880867615788247,-3.2744647723826215,0.999699429549452,3758.238463048141,2530.4533940956753,Polyommatus bellargus,female
lp__,-2223.7865463562684,-2223.4619281015466,1.5872990568896226,1.401062589053897,-2226.7925840364073,-2221.8320773466457,1.0011232011840605,1957.1477009980633,2566.4544684350517,Polyommatus bellargus,female
b_Intercept,11.614026543533061,11.66762192254057,4.997592985879182,4.967446474074239,3.3241520743640827,19.745705091124563,1.0013056389476724,4056.490724518667,3141.0978295485825,Polyommatus bellargus,undetermined
b_Year,7.851179542473906e-5,8.304937187392897e-5,0.0013946092509627439,0.0014002236798124422,-0.0022356590709336037,0.0024150536702515065,1.0001847689564456,4192.975520486071,3252.6160769020385,Polyommatus bellargus,undetermined
b_Temp,-0.05990539098816991,-0.05941469598549005,0.02510442748584189,0.024918465883175634,-0.10192353573380174,-0.01830363041440839,1.0011837486838855,3608.5536006566026,2727.797463549919,Polyommatus bellargus,undetermined
b_Latitude,0.08033073278135751,0.07815496310581849,0.08396042643448044,0.0842115836837711,-0.058690929436735255,0.21784412786278573,1.00170759983328,3607.41602416953,2506.005568118293,Polyommatus bellargus,undetermined
sigma,0.8642163118383663,0.8641594707920568,0.013693484214924539,0.013691578159943296,0.8418258441436159,0.8870135764999652,0.9999077718193513,3691.6121761789136,2671.1401251222837,Polyommatus bellargus,undetermined
Intercept,14.942010002040151,14.942110748723927,0.02018977434864038,0.020021813311911787,14.908425236304868,14.975398176008472,1.0009270824021874,3993.7159186890954,2626.700851176298,Polyommatus bellargus,undetermined
lprior,-3.226480141101513,-3.2264131817600226,0.0026672850687235856,0.0025907419899849305,-3.2310103572851863,-3.222105474703098,0.9997455952909909,3616.8104002429923,2773.53668401013,Polyommatus bellargus,undetermined
lp__,-2377.284704728105,-2376.992584858659,1.5419070334998422,1.3895438194309182,-2380.1997813740513,-2375.3599603463713,1.000279444920378,1926.6542007839828,2976.6039802017226,Polyommatus bellargus,undetermined
b_Intercept,18.293265418720086,18.281304751883933,4.194162721168449,4.210029738293662,11.452694453706075,25.26453905161214,1.0001604748191513,4857.304086924764,3586.2505277657074,Maniola jurtina,female
b_Year,0.0039662455848057205,0.003945847091329835,0.0016627403611577391,0.0017079694156982876,0.001272950525259698,0.006719515930232327,1.001228749917847,5156.16767070832,2793.8349544923653,Maniola jurtina,female
b_Temp,-0.0534128084283842,-0.053533705021876,0.03544892082995973,0.03609446101788373,-0.11124085385531941,0.0053835638909209725,1.0001785409229635,3747.748237254212,3077.131259391618,Maniola jurtina,female
b_Latitude,-0.03770921308034732,-0.038489995268887314,0.05023902787128673,0.05121475409497906,-0.12246427784208283,0.04428996947362394,1.0013630918854026,3941.0152380466034,2850.0961157966626,Maniola jurtina,female
sigma,1.3889058645049115,1.3884552169579238,0.022652551883630093,0.02265733767293114,1.352476562551196,1.427115339526084,0.9994198645077401,4475.1905289739025,2732.1704339517955,Maniola jurtina,female
Intercept,23.221551460780002,23.221339381669203,0.032204667083276066,0.031697205720701005,23.16881199782316,23.27430690505472,1.0012862350044458,3669.418520278791,2451.2888109290375,Maniola jurtina,female
lprior,-6.314682757976776,-6.314592507592707,0.013694433389691226,0.013578360695864603,-6.337451275784907,-6.292051371784621,1.0002934023238477,3963.161463640857,2867.346183396406,Maniola jurtina,female
lp__,-3360.269820170824,-3359.9509083647163,1.5935790083112922,1.426999422887949,-3363.2967868057194,-3358.307346999873,1.0000529612115343,1785.3469985426125,2395.129847077264,Maniola jurtina,female
b_Intercept,32.37262909857294,32.329829817605045,3.6066844880772373,3.6223790329913577,26.4445979424989,38.27072771765095,1.0008995473322948,4460.486296697194,3472.9012214113836,Plebejus argus,male
b_Year,0.0037042454856677644,0.00370935029984129,0.001631007599137279,0.001649214216962599,0.0010376320374680503,0.00631601096293195,1.0024009698880065,4925.099152030052,3039.238559825284,Plebejus argus,male
b_Temp,-0.04944474001269586,-0.04968091567067695,0.03352268758294826,0.033554576104978036,-0.10545658701266274,0.005453124086648758,1.0001585395146324,3242.78616289454,3089.4417817288027,Plebejus argus,male
b_Latitude,-0.5168522813848094,-0.5165138236080125,0.04432451984668593,0.044071046755868315,-0.5919938058108123,-0.44563952150546476,1.0012035692981474,3568.7966080268625,2973.141619834279,Plebejus argus,male
sigma,1.2913500616563234,1.2910710883963603,0.01978662984600938,0.0199191246688322,1.259387888033873,1.324382890613981,0.999914755533295,4402.834235602909,2891.1054773065484,Plebejus argus,male
Intercept,12.633458509796458,12.633300971020265,0.02869920772910378,0.02865417288700096,12.586887522870713,12.681684046111336,1.0019563007112826,3223.1327956676505,2952.422246581497,Plebejus argus,male
lprior,-3.9138355533076408,-3.9138189250772313,0.012586012388686929,0.012789768895137485,-3.9346490855954452,-3.8933275208705385,1.0015143235102488,3244.416146233811,2882.0314828531737,Plebejus argus,male
lp__,-3520.0721350251883,-3519.7509166259224,1.596080689747014,1.4079700975538945,-3523.156046273768,-3518.1320725655864,1.0015811033647561,1846.038320130932,2435.997864618184,Plebejus argus,male
b_Intercept,7.327142032295119,7.339851759385825,2.499716202090161,2.458470032037421,3.1848524457134766,11.45542048431919,1.0042519115284423,4191.800204278844,3436.4604749072805,Lycaena phlaeas,female
b_Year,0.00612752192508102,0.006131016117734018,9.95561703679552e-4,9.702396028473682e-4,0.004457399946498054,0.007746535063631541,1.0003470850511094,4648.714678687522,3048.9228911169275,Lycaena phlaeas,female
b_Temp,-0.10308237923611419,-0.10310320453210799,0.01945112710858919,0.01952679530997589,-0.13587430257881644,-0.07066399133842358,1.001549075249169,3781.6674593481916,2727.0908043268055,Lycaena phlaeas,female
b_Latitude,-0.07428078208091468,-0.07442673374227127,0.02899730110785606,0.029136019088351686,-0.12266438971355398,-0.0266320542883105,1.0026084622267146,3913.0136331979397,2325.19240514015,Lycaena phlaeas,female
sigma,0.8975796840967883,0.8973195773622232,0.013206693701004713,0.013133671157375305,0.876644324103826,0.9195363659356334,1.0017487583021325,3499.3150816782345,2235.27457623767,Lycaena phlaeas,female
Intercept,13.726305850838852,13.726691537748,0.018867018176763253,0.01883538315719049,13.694770573987249,13.757350653833312,1.0007439060281813,4160.771036507423,2564.5912851116195,Lycaena phlaeas,female
lprior,-3.4445896196753645,-3.4445469873427825,0.005808739168110854,0.005736827366026789,-3.4542723864021694,-3.435132037200397,0.9999079790215065,4258.363456819259,2793.50015643597,Lycaena phlaeas,female
lp__,-3038.699442320089,-3038.347414627423,1.6285283550902139,1.4089304759337427,-3041.6597556191837,-3036.778871347994,1.0036645510238056,1710.7582716585466,2096.4921708521833,Lycaena phlaeas,female
b_Intercept,41.96868986090082,41.95507749589904,2.8947618880428716,2.837564673602042,37.203392704478446,46.67104790052326,1.0000676372059158,4273.931566834588,3286.0484265602586,Plebejus argus,female
b_Year,-6.574634067053178e-4,-6.348092120401576e-4,0.0013639736372634194,0.0013707016955537994,-0.0028886154314129737,0.0016233204667808335,1.0012965333460062,4867.335930433435,3360.9433289224157,Plebejus argus,female
b_Temp,-0.005933584334254412,-0.00610739886712749,0.02408395009179977,0.0239111573562471,-0.045365525890971314,0.03376890405145433,1.0010805509348026,2534.7676522269517,2388.799314622812,Plebejus argus,female
b_Latitude,-0.5579011370797551,-0.5579095340311797,0.03143691981955067,0.032407154262818844,-0.6090038034851957,-0.5079968588754091,1.0005238267955159,2392.538312934706,2592.710184322722,Plebejus argus,female
sigma,1.0683384398154947,1.0679983348554165,0.01562532008857795,0.015237742561385497,1.0429827690214746,1.094646731062252,0.9994997549191509,3759.9593453525436,2613.439182730669,Plebejus argus,female
Intercept,11.960760730085491,11.960542010708746,0.021669286055575082,0.02198960112145868,11.924967740549894,11.996959239682454,1.0014510123871911,4152.610664782237,2516.2603478367173,Plebejus argus,female
lprior,-4.148295352608055,-4.148284218473668,0.01029529366197877,0.010413695275422418,-4.164920914376374,-4.131330551358684,1.0012818848803002,4128.604362357458,2686.3487811814553,Plebejus argus,female
lp__,-3635.2106740853374,-3634.891105237344,1.6051443406569956,1.4237535625557556,-3638.2476090557284,-3633.262062461405,1.0017662841145196,1790.8996133191686,2337.528280320795,Plebejus argus,female
b_Intercept,39.765465943766195,39.749759941849675,4.51209792028396,4.604933032058231,32.40573183882027,47.03818161487761,0.9999263093810593,4510.163021562376,3371.210364404497,Plebejus argus,undetermined
b_Year,-0.007443633401962343,-0.007450814068807248,0.0017208518126949261,0.001780173120551658,-0.010259973052387036,-0.004647136618495431,1.0002092508784632,5318.571320198696,2938.3401964539307,Plebejus argus,undetermined
b_Temp,-0.06322247443092754,-0.06292641532694587,0.036272878090489874,0.03576050242620613,-0.12257268628371988,-0.0039031179177586185,1.0008972636517104,3704.3496381869704,2856.867482053343,Plebejus argus,undetermined
b_Latitude,-0.23572198822861926,-0.23473752601883735,0.05633983503300614,0.05746871389427356,-0.32653966335464973,-0.14298233420783898,1.0022394074485728,3621.0814834041776,2660.9115325991456,Plebejus argus,undetermined
sigma,1.4540907803570753,1.4537880939287118,0.02013670622684158,0.01993343658841852,1.4218629562030705,1.488452606868524,1.0007301031564648,3867.7388825858147,2591.6732206496235,Plebejus argus,undetermined
Intercept,12.741771153606273,12.741352563569674,0.028018518124390525,0.027298530650423574,12.695103213277772,12.78764371969472,1.000474249415836,3819.300404417591,2783.5119618671033,Plebejus argus,undetermined
lprior,-3.9137009526918196,-3.9137727809847735,0.012540326590757402,0.012502634706299262,-3.9344451830110185,-3.893133919935317,0.99969067723451,3778.475118083485,2910.050320322458,Plebejus argus,undetermined
lp__,-4611.5259879119085,-4611.230824595465,1.5840421420162198,1.4241591134233929,-4614.582119648058,-4609.621156785423,1.0001676362832186,1696.2997268976742,2585.579901530321,Plebejus argus,undetermined
b_Intercept,28.013367070928606,28.013562208390066,3.0798772378170463,3.141687103665628,22.92125985966804,33.12994010217519,1.0011042212701062,3369.4169023122167,2768.5606602765833,Polyommatus coridon,male
b_Year,0.004998701303273666,0.004979642729182708,9.577440546262861e-4,9.768842226306512e-4,0.0034287862938415605,0.006572616938426845,1.0001067106593118,4362.080186065962,3517.0845047192593,Polyommatus coridon,male
b_Temp,-0.0262976985269255,-0.026443215673026123,0.02482105290810445,0.024494544958549563,-0.06817857046965771,0.013784308913039946,1.0009248319742856,3528.2017015547954,2639.735187248565,Polyommatus coridon,male
b_Latitude,-0.4122762168268377,-0.4117553198433549,0.03916840283795622,0.03952445188936801,-0.4774434496832271,-0.3473385209150523,1.0014213607755085,2852.0435088284125,2276.2468494214113,Polyommatus coridon,male
sigma,1.1886174761936303,1.1884107514063467,0.012495279396542535,0.012437204527461871,1.1683389858080726,1.2100436018030054,1.001424703700604,3509.975345652624,2352.3112917973076,Polyommatus coridon,male
Intercept,16.29858052491927,16.298802843777025,0.0181190813422392,0.018276704336399725,16.269084017636228,16.32841573886943,1.0016387380135647,3718.5106961605757,2630.1397698319106,Polyommatus coridon,male
lprior,-3.4113067926821357,-3.411290568931741,0.005018737131919899,0.00494534707206809,-3.419558437523071,-3.403074560304764,1.002208740945407,3755.791274802677,2345.1872411037816,Polyommatus coridon,male
lp__,-7369.929072472448,-7369.6079798225765,1.6042397937933357,1.4460569269190982,-7372.958078778164,-7367.970109596208,1.003572329018131,1709.423168761876,2603.3901789853453,Polyommatus coridon,male
